,s1,s2,s3,s4,target
8389,1582.31,1404.12,2388.15,47.62,2388.11
8390,1588.31,1408.88,2388.1,47.4,2388.1
8391,1592.39,1413.02,2388.08,47.64,2388.09
8392,1592.13,1407.27,2388.22,47.54,2388.13
8393,1588.84,1402.82,2388.15,47.4,2388.12
8394,1595.45,1406.14,2388.13,47.47,2388.15
8395,1584.69,1412.63,2388.12,47.57,2388.14
8396,1597.68,1408.76,2388.13,47.51,2388.13
8397,1588.09,1412.27,2388.13,47.65,2388.15
8398,1587.92,1406.44,2388.15,47.54,2388.13
8399,1589.28,1403.67,2388.17,47.61,2388.19
8400,1595.41,1414.82,2388.13,47.71,2388.12
8401,1585.03,1402.03,2388.15,47.68,2388.19
8402,1590.32,1411.59,2388.11,47.47,2388.16
8403,1595.52,1413.1,2388.15,47.72,2388.15
8404,1594.18,1413.16,2388.15,47.82,2388.12
8405,1595.29,1417.67,2388.12,47.55,2388.16
8406,1598.98,1415.39,2388.16,47.73,2388.2
8407,1592.69,1419.71,2388.14,47.5,2388.22
8408,1603.7,1413.41,2388.15,47.78,2388.15
8409,1596.93,1414.79,2388.18,47.88,2388.16
8410,1592.42,1421.28,2388.17,47.71,2388.16
8411,1598.37,1408.48,2388.18,47.7,2388.15
8412,1592.66,1412.74,2388.21,47.93,2388.15
8413,1596.4,1425.33,2388.16,47.66,2388.21
8414,1593.96,1415.62,2388.18,48.04,2388.21
8415,1591.34,1416.44,2388.2,47.72,2388.15
8416,1587.33,1422.57,2388.15,47.61,2388.14
8417,1593.57,1419.86,2388.18,47.71,2388.2
8418,1592.45,1420.38,2388.16,47.86,2388.2
8419,1599.93,1409.49,2388.15,47.83,2388.2
8420,1596.31,1424.6,2388.21,47.77,2388.21
8421,1598.28,1417.62,2388.22,47.91,2388.21
8422,1599.24,1421.94,2388.24,47.83,2388.19
8423,1594.39,1423.01,2388.26,47.9,2388.22
8424,1589.79,1423.47,2388.23,47.86,2388.15
8425,1595.05,1417.53,2388.21,47.86,2388.25
8426,1591.49,1419.61,2388.22,48.09,2388.33
8427,1597.86,1421.69,2388.2,48.01,2388.21
8428,1609.12,1430.8,2388.26,47.96,2388.23
8429,1593.08,1425.77,2388.24,47.93,2388.22
8430,1596.91,1426.15,2388.2,48.03,2388.25
8431,1599.91,1424.64,2388.28,48.04,2388.27
8432,1592.89,1417.3,2388.27,47.97,2388.23
8433,1591.9,1428.56,2388.27,47.96,2388.19
8434,1603.35,1423.51,2388.31,47.82,2388.24
8435,1603.9,1428.28,2388.23,47.85,2388.28
8436,1595.39,1429.39,2388.22,48.14,2388.28
8437,1596.53,1427.07,2388.26,47.98,2388.24
8438,1600.81,1432.08,2388.27,48.12,2388.31
8439,1597.68,1420.43,2388.33,48.23,2388.27
8440,1602.22,1433.01,2388.27,48.09,2388.31
8441,1602.82,1427.41,2388.34,48.14,2388.28
8442,1599.89,1431.71,2388.28,48.22,2388.31
8443,1593.77,1426.61,2388.29,48.13,2388.32
8444,1599.57,1427.53,2388.37,48.03,2388.3
8445,1588.01,1399.96,2388.03,47.17,2388.02
8446,1589.48,1398.69,2388.05,47.39,2388.01
8447,1588.43,1403.39,2388.05,47.24,2388.01
8448,1587.5,1400.65,2388.0,47.18,2388.0
8449,1582.42,1397.06,2388.04,47.23,2388.0
8450,1580.58,1395.61,2388.0,47.32,2387.99
8451,1586.86,1396.38,2387.95,47.34,2388.03
8452,1582.29,1400.99,2387.99,47.28,2388.0
8453,1583.63,1399.25,2388.05,47.26,2388.02
8454,1587.75,1397.72,2388.02,47.35,2388.05
8455,1585.92,1400.62,2387.99,47.29,2388.02
8456,1582.53,1401.81,2387.99,47.36,2388.01
8457,1581.03,1398.39,2388.03,47.26,2388.02
8458,1583.57,1397.95,2387.99,47.29,2388.08
8459,1586.98,1400.41,2388.04,47.43,2388.0
8460,1586.89,1399.49,2388.03,47.14,2388.03
8461,1586.57,1392.66,2388.05,47.17,2388.06
8462,1585.13,1398.5,2388.03,47.33,2388.04
8463,1588.82,1397.23,2388.1,47.41,2388.07
8464,1585.55,1400.22,2388.02,47.12,2388.0
8465,1582.88,1400.56,2387.96,47.5,2388.02
8466,1586.07,1402.21,2388.03,47.45,2388.06
8467,1588.38,1407.4,2387.98,47.16,2388.03
8468,1587.3,1403.85,2387.99,47.13,2388.02
8469,1582.93,1407.01,2387.96,47.11,2388.02
8470,1583.88,1407.53,2388.02,47.24,2388.01
8471,1588.72,1402.76,2388.0,47.28,2388.03
8472,1587.39,1402.16,2387.99,47.25,2388.04
8473,1580.64,1399.05,2388.03,47.36,2387.95
8474,1582.46,1392.49,2387.96,47.28,2387.98
8475,1583.63,1402.58,2387.97,47.46,2388.07
8476,1581.05,1394.85,2388.02,47.33,2388.07
8477,1584.41,1399.83,2388.04,47.25,2388.05
8478,1584.48,1399.0,2388.01,47.37,2388.01
8479,1585.36,1399.18,2388.05,47.26,2388.01
8480,1584.78,1403.19,2388.01,47.18,2388.06
8481,1582.61,1394.51,2388.0,47.23,2387.99
8482,1586.97,1403.97,2388.01,47.36,2388.01
8483,1591.04,1394.96,2387.99,47.35,2388.01
8484,1591.54,1396.7,2388.0,47.05,2388.02
8485,1587.96,1394.48,2388.01,47.31,2388.03
8486,1581.61,1400.18,2388.06,47.25,2387.99
8487,1584.95,1405.43,2387.99,47.25,2388.07
8488,1589.34,1403.83,2388.0,47.04,2388.06
8489,1588.13,1394.85,2388.04,47.33,2388.06
8490,1590.64,1398.48,2388.03,47.33,2388.05
8491,1587.24,1401.37,2387.99,47.2,2388.03
8492,1585.57,1399.46,2388.04,47.32,2388.01
8493,1587.31,1392.92,2388.01,47.33,2388.03
8494,1583.16,1400.73,2387.96,47.26,2388.0
8495,1583.27,1398.62,2388.04,47.23,2388.01
8496,1589.38,1392.05,2387.99,47.37,2388.01
8497,1582.04,1402.1,2387.97,47.28,2388.03
8498,1583.19,1403.48,2388.01,47.38,2388.04
8499,1581.51,1403.39,2388.04,47.26,2388.04
8500,1586.34,1395.94,2388.0,47.23,2388.04
8501,1580.42,1397.99,2387.98,47.22,2388.03
8502,1588.84,1400.81,2388.0,47.3,2388.04
8503,1587.83,1393.48,2388.02,47.25,2388.03
8504,1577.88,1402.46,2388.04,47.35,2388.04
8505,1583.35,1399.97,2388.01,47.35,2388.01
8506,1578.82,1403.45,2388.03,47.17,2388.06
8507,1592.33,1400.23,2388.03,47.32,2388.05
8508,1586.66,1398.84,2387.99,47.36,2388.05
8509,1585.56,1401.47,2387.99,47.25,2388.0
8510,1580.55,1402.3,2388.03,47.3,2388.04
8511,1587.07,1404.48,2388.08,47.38,2388.05
8512,1594.45,1407.83,2388.04,47.23,2387.98
8513,1590.8,1405.79,2388.02,47.25,2388.01
8514,1584.79,1396.19,2388.01,47.27,2388.02
8515,1589.48,1395.51,2388.03,47.33,2388.03
8516,1579.42,1399.49,2388.07,47.2,2388.0
8517,1590.39,1402.47,2388.02,47.3,2388.06
8518,1583.81,1398.05,2387.99,47.32,2387.98
8519,1583.26,1401.6,2388.02,47.28,2388.07
8520,1588.58,1400.94,2388.04,47.41,2388.05
8521,1584.8,1403.23,2387.99,47.35,2388.02
8522,1592.27,1399.1,2388.07,47.28,2388.0
8523,1586.49,1401.22,2387.98,47.25,2388.05
8524,1584.95,1400.86,2387.98,47.43,2388.06
8525,1589.79,1399.14,2388.02,47.48,2387.99
8526,1586.91,1397.73,2388.04,47.38,2388.06
8527,1590.09,1401.12,2388.02,47.17,2388.0
8528,1582.05,1405.21,2388.03,47.3,2388.03
8529,1586.33,1405.19,2388.02,47.36,2388.07
8530,1585.37,1405.93,2388.04,47.19,2388.05
8531,1585.81,1404.96,2388.06,47.3,2388.02
8532,1581.33,1402.94,2388.04,47.44,2388.01
8533,1586.98,1396.77,2387.99,47.43,2388.05
8534,1591.48,1401.58,2388.0,47.16,2387.93
8535,1591.44,1400.62,2388.06,47.5,2388.01
8536,1590.1,1406.86,2388.08,47.4,2388.03
8537,1588.77,1403.31,2388.03,47.31,2388.04
8538,1583.81,1400.99,2388.07,47.29,2388.06
8539,1592.79,1398.52,2388.08,47.27,2388.04
8540,1583.97,1400.48,2388.03,47.37,2388.06
8541,1584.23,1406.64,2388.05,47.38,2388.03
8542,1594.28,1410.67,2388.05,47.39,2388.07
8543,1591.75,1404.21,2388.05,47.14,2388.0
8544,1586.21,1406.94,2388.08,47.19,2388.02
8545,1587.07,1401.68,2388.09,47.36,2387.95
8546,1593.85,1397.22,2388.11,47.47,2388.06
8547,1587.1,1405.48,2388.07,47.38,2388.04
8548,1585.1,1401.9,2388.05,47.44,2388.02
8549,1591.46,1406.02,2388.02,47.38,2388.06
8550,1597.52,1405.94,2388.02,47.48,2388.09
8551,1584.18,1405.62,2388.08,47.38,2388.06
8552,1591.46,1408.09,2388.08,47.28,2388.09
8553,1587.18,1407.15,2388.08,47.38,2388.02
8554,1585.36,1402.34,2388.09,47.41,2388.0
8555,1591.23,1413.13,2388.1,47.57,2388.08
8556,1594.59,1406.74,2388.03,47.38,2388.07
8557,1583.42,1402.32,2388.05,47.52,2388.08
8558,1592.21,1408.27,2388.01,47.55,2388.05
8559,1591.42,1408.59,2388.02,47.38,2388.02
8560,1586.8,1409.88,2388.07,47.48,2388.07
8561,1588.91,1410.91,2388.01,47.48,2388.1
8562,1591.13,1403.0,2388.05,47.63,2388.11
8563,1593.12,1397.27,2388.07,47.36,2388.02
8564,1586.54,1409.86,2388.09,47.26,2388.04
8565,1588.56,1403.65,2388.06,47.56,2388.12
8566,1602.52,1400.5,2388.07,47.46,2388.09
8567,1591.2,1410.31,2388.05,47.44,2388.09
8568,1591.77,1410.38,2388.05,47.44,2388.05
8569,1585.51,1408.95,2388.08,47.59,2388.06
8570,1588.67,1404.06,2388.06,47.4,2388.01
8571,1586.74,1410.69,2388.11,47.34,2388.05
8572,1583.34,1410.54,2388.07,47.38,2388.06
8573,1592.87,1402.96,2388.05,47.51,2388.06
8574,1597.69,1400.09,2388.06,47.53,2388.08
8575,1590.57,1402.02,2388.08,47.37,2388.04
8576,1589.77,1406.53,2388.03,47.49,2388.03
8577,1597.1,1402.16,2388.07,47.47,2388.04
8578,1591.02,1403.9,2388.1,47.65,2388.11
8579,1592.46,1407.67,2388.11,47.6,2388.12
8580,1587.59,1401.34,2388.11,47.65,2388.01
8581,1587.97,1404.97,2388.1,47.65,2388.04
8582,1586.14,1411.12,2388.07,47.54,2388.09
8583,1593.56,1413.54,2388.14,47.59,2388.1
8584,1594.24,1409.65,2388.07,47.64,2388.1
8585,1593.88,1409.17,2388.09,47.38,2388.11
8586,1588.93,1409.27,2388.14,47.73,2388.14
8587,1592.43,1406.67,2388.14,47.66,2388.16
8588,1600.6,1414.47,2388.1,47.64,2388.15
8589,1591.41,1413.63,2388.09,47.67,2388.07
8590,1592.85,1411.9,2388.14,47.67,2388.13
8591,1591.72,1406.77,2388.04,47.54,2388.14
8592,1587.33,1406.18,2388.11,47.49,2388.12
8593,1589.38,1419.63,2388.13,47.6,2388.08
8594,1589.12,1416.35,2388.13,47.55,2388.1
8595,1590.53,1414.73,2388.07,47.75,2388.09
8596,1600.25,1414.93,2388.11,47.85,2388.2
8597,1599.5,1421.29,2388.08,47.78,2388.12
8598,1594.38,1409.05,2388.09,47.68,2388.1
8599,1592.11,1417.07,2388.07,47.78,2388.11
8600,1590.73,1402.36,2388.14,47.55,2388.17
8601,1588.35,1408.39,2388.17,47.64,2388.12
8602,1597.05,1417.6,2388.07,47.77,2388.11
8603,1593.94,1420.52,2388.16,47.8,2388.18
8604,1594.11,1413.09,2388.1,47.75,2388.16
8605,1591.53,1412.83,2388.11,47.71,2388.14
8606,1592.35,1417.63,2388.13,47.76,2388.15
8607,1599.87,1418.28,2388.17,47.64,2388.14
8608,1599.02,1414.31,2388.15,47.54,2388.16
8609,1590.23,1416.86,2388.15,47.76,2388.16
8610,1591.58,1417.72,2388.17,48.02,2388.18
8611,1598.57,1415.13,2388.13,47.67,2388.14
8612,1598.32,1418.34,2388.12,47.73,2388.09
8613,1597.58,1413.27,2388.12,47.91,2388.13
8614,1596.1,1419.16,2388.16,48.0,2388.11
8615,1602.73,1415.78,2388.17,47.83,2388.14
8616,1595.31,1423.8,2388.18,47.91,2388.15
8617,1590.18,1418.06,2388.18,47.83,2388.23
8618,1594.58,1421.7,2388.19,47.88,2388.23
8619,1597.59,1420.72,2388.14,47.99,2388.09
8620,1597.94,1416.46,2388.24,47.95,2388.17
8621,1590.15,1418.51,2388.12,47.86,2388.18
8622,1601.12,1424.81,2388.17,48.0,2388.17
8623,1598.08,1420.42,2388.12,48.01,2388.18
8624,1603.69,1428.6,2388.18,48.0,2388.19
8625,1589.36,1421.07,2388.14,48.02,2388.15
8626,1598.43,1429.24,2388.18,48.11,2388.17
8627,1600.71,1418.55,2388.24,47.95,2388.17
8628,1598.81,1425.71,2388.18,48.15,2388.22
8629,1607.53,1427.6,2388.19,48.08,2388.21
8630,1594.66,1427.48,2388.26,48.07,2388.14
8631,1597.05,1425.84,2388.22,48.02,2388.23
8632,1601.4,1423.73,2388.22,48.1,2388.2
8633,1601.34,1428.0,2388.26,48.24,2388.2
8634,1607.76,1428.14,2388.27,48.03,2388.22
8635,1596.87,1422.36,2388.19,48.12,2388.24
8636,1608.5,1438.96,2388.17,48.05,2388.23
8637,1584.27,1403.72,2387.99,47.13,2387.95
8638,1580.54,1398.95,2387.93,47.2,2387.99
8639,1586.01,1396.16,2387.94,47.03,2388.02
8640,1588.56,1399.46,2387.97,47.21,2387.96
8641,1577.38,1402.37,2387.94,47.45,2388.02
8642,1586.89,1394.36,2388.02,47.14,2387.95
8643,1586.75,1394.63,2388.01,47.24,2388.02
8644,1583.59,1397.04,2387.98,47.22,2387.97
8645,1575.54,1393.75,2387.94,47.33,2388.01
8646,1586.95,1395.36,2387.95,47.26,2387.93
8647,1581.9,1395.97,2388.0,47.21,2388.0
8648,1589.56,1401.5,2387.95,47.22,2387.95
8649,1580.03,1396.11,2388.04,47.18,2388.02
8650,1578.76,1395.27,2387.99,47.0,2388.0
8651,1585.59,1399.03,2387.98,47.34,2388.04
8652,1586.88,1396.88,2387.93,47.22,2387.96
8653,1583.64,1406.43,2388.0,47.06,2388.05
8654,1590.93,1400.46,2388.0,47.2,2388.0
8655,1584.73,1390.08,2388.01,47.15,2387.96
8656,1589.46,1394.04,2388.01,47.33,2387.96
8657,1582.61,1396.32,2388.04,47.15,2387.98
8658,1583.37,1404.5,2387.93,47.14,2387.99
8659,1590.53,1391.76,2387.97,47.17,2388.02
8660,1583.11,1406.04,2388.0,47.3,2388.01
8661,1581.95,1397.36,2387.97,47.18,2387.99
8662,1586.48,1405.01,2387.99,47.24,2388.0
8663,1587.1,1403.04,2387.99,47.18,2387.97
8664,1588.32,1396.93,2387.99,47.0,2388.02
8665,1586.43,1394.31,2388.0,47.12,2387.96
8666,1578.31,1398.59,2387.96,47.25,2388.0
8667,1592.57,1401.2,2388.02,47.09,2388.0
8668,1586.52,1395.14,2387.99,47.26,2387.95
8669,1587.98,1395.86,2388.01,47.25,2388.0
8670,1592.79,1394.74,2388.04,47.25,2387.95
8671,1585.5,1400.39,2387.98,47.23,2388.02
8672,1585.16,1397.19,2388.0,47.21,2388.03
8673,1580.55,1403.56,2388.01,47.12,2387.98
8674,1583.07,1401.91,2387.93,47.21,2388.03
8675,1589.63,1392.69,2388.0,47.18,2388.01
8676,1581.91,1400.18,2388.03,47.15,2387.92
8677,1586.62,1400.5,2387.97,47.42,2387.97
8678,1585.49,1396.96,2387.98,47.13,2387.96
8679,1587.28,1401.41,2387.92,47.14,2387.96
8680,1586.47,1394.7,2387.97,47.09,2387.98
8681,1595.0,1398.05,2388.03,47.23,2387.96
8682,1588.53,1401.57,2388.02,47.31,2388.03
8683,1581.36,1403.25,2387.99,47.14,2388.0
8684,1590.0,1392.41,2388.01,47.26,2388.02
8685,1580.0,1403.24,2388.02,47.24,2388.06
8686,1588.67,1404.79,2387.99,47.47,2388.02
8687,1582.0,1403.06,2388.04,47.23,2387.98
8688,1579.54,1394.36,2388.03,47.37,2388.02
8689,1586.75,1405.98,2388.01,47.4,2387.96
8690,1585.88,1395.67,2388.03,47.3,2388.02
8691,1584.92,1405.3,2387.97,47.21,2388.07
8692,1586.36,1404.08,2388.01,47.12,2387.99
8693,1590.47,1407.04,2388.0,47.3,2387.98
8694,1576.54,1406.97,2388.0,47.31,2387.95
8695,1584.14,1402.79,2388.04,47.41,2388.0
8696,1583.83,1401.7,2387.96,47.28,2388.04
8697,1583.9,1397.41,2388.02,47.42,2387.98
8698,1591.98,1399.12,2388.04,47.31,2388.0
8699,1584.08,1395.48,2387.97,47.32,2388.01
8700,1589.82,1400.19,2388.0,47.25,2388.02
8701,1593.18,1407.63,2388.03,47.11,2387.99
8702,1585.76,1396.07,2388.03,47.29,2388.06
8703,1585.9,1396.55,2388.0,47.27,2388.0
8704,1583.13,1398.97,2388.04,47.21,2388.02
8705,1587.53,1395.54,2388.03,47.31,2388.01
8706,1574.14,1395.88,2388.02,47.33,2388.05
8707,1584.31,1398.68,2388.03,47.32,2388.02
8708,1588.4,1404.83,2388.01,47.33,2387.99
8709,1579.67,1399.45,2388.02,47.06,2388.01
8710,1587.38,1397.47,2388.0,47.29,2388.01
8711,1582.95,1403.37,2388.02,47.28,2388.04
8712,1585.34,1395.56,2388.0,47.31,2388.02
8713,1582.0,1407.11,2388.05,47.27,2387.97
8714,1579.35,1395.71,2388.07,47.33,2388.05
8715,1581.95,1399.75,2388.04,47.35,2387.99
8716,1586.31,1399.13,2388.01,47.22,2388.03
8717,1582.74,1403.49,2388.07,47.29,2388.06
8718,1592.09,1403.76,2388.01,47.3,2388.05
8719,1579.5,1410.41,2388.02,47.28,2388.04
8720,1585.48,1397.54,2387.99,47.49,2388.03
8721,1584.73,1401.11,2388.0,47.33,2388.08
8722,1587.16,1409.26,2387.96,47.34,2388.03
8723,1589.53,1402.91,2388.08,47.18,2388.05
8724,1586.83,1403.07,2388.02,47.29,2388.02
8725,1581.56,1400.39,2388.06,47.31,2387.99
8726,1587.53,1401.74,2388.02,47.53,2388.04
8727,1591.12,1407.44,2388.09,47.6,2387.97
8728,1585.68,1401.2,2388.05,47.47,2388.03
8729,1590.02,1404.11,2388.01,47.32,2388.08
8730,1584.07,1405.0,2388.03,47.29,2388.06
8731,1590.07,1408.11,2388.01,47.4,2388.04
8732,1585.39,1402.07,2388.03,47.31,2388.02
8733,1578.81,1416.06,2388.04,47.46,2388.11
8734,1591.81,1402.65,2387.99,47.44,2388.03
8735,1591.41,1405.05,2388.07,47.38,2388.04
8736,1591.7,1403.26,2388.06,47.51,2387.97
8737,1591.14,1408.92,2388.04,47.5,2388.04
8738,1591.97,1407.72,2388.08,47.44,2388.02
8739,1591.76,1398.91,2388.06,47.45,2388.09
8740,1590.06,1396.56,2388.02,47.61,2388.1
8741,1592.17,1406.54,2388.09,47.37,2388.06
8742,1585.6,1409.05,2388.05,47.48,2388.09
8743,1587.39,1397.23,2387.97,47.38,2388.05
8744,1596.88,1410.68,2388.05,47.39,2388.04
8745,1588.53,1405.34,2388.08,47.35,2388.08
8746,1592.76,1397.98,2388.1,47.5,2388.04
8747,1592.62,1405.0,2388.05,47.42,2388.1
8748,1589.28,1412.62,2388.07,47.24,2388.03
8749,1596.68,1408.3,2388.11,47.48,2388.08
8750,1588.77,1415.25,2388.05,47.54,2388.09
8751,1591.74,1408.69,2388.07,47.48,2388.04
8752,1590.02,1410.1,2388.08,47.5,2388.08
8753,1593.86,1405.87,2388.1,47.43,2388.06
8754,1594.66,1411.91,2388.07,47.6,2388.07
8755,1593.11,1409.28,2388.09,47.6,2388.05
8756,1590.46,1411.55,2388.04,47.45,2388.08
8757,1585.67,1410.42,2388.07,47.48,2388.07
8758,1594.62,1412.71,2388.09,47.54,2388.07
8759,1591.27,1414.6,2388.09,47.57,2388.08
8760,1591.61,1411.03,2388.03,47.49,2388.12
8761,1596.69,1407.79,2388.07,47.66,2388.09
8762,1592.58,1410.67,2388.14,47.6,2388.09
8763,1591.46,1408.21,2388.09,47.71,2388.11
8764,1602.34,1412.73,2388.09,47.71,2388.06
8765,1592.32,1407.04,2388.05,47.57,2388.05
8766,1589.37,1407.96,2388.12,47.71,2388.1
8767,1589.95,1420.19,2388.1,47.77,2388.11
8768,1594.96,1424.87,2388.07,47.59,2388.06
8769,1590.71,1411.52,2388.15,47.7,2388.14
8770,1594.86,1411.83,2388.07,47.79,2388.13
8771,1589.9,1412.63,2388.13,47.72,2388.1
8772,1594.54,1419.31,2388.11,47.87,2388.11
8773,1593.87,1422.48,2388.08,47.8,2388.12
8774,1597.93,1421.47,2388.1,47.77,2388.12
8775,1595.91,1420.45,2388.18,48.02,2388.15
8776,1593.51,1416.68,2388.13,47.91,2388.16
8777,1599.46,1412.57,2388.18,47.96,2388.15
8778,1603.39,1421.87,2388.2,47.85,2388.11
8779,1597.22,1421.25,2388.16,47.8,2388.14
8780,1595.77,1415.1,2388.16,47.92,2388.13
8781,1603.58,1422.74,2388.15,48.01,2388.15
8782,1597.71,1426.24,2388.2,47.97,2388.22
8783,1596.71,1426.02,2388.15,47.98,2388.2
8784,1599.65,1420.69,2388.2,47.99,2388.19
8785,1599.97,1423.59,2388.13,48.12,2388.21
8786,1604.24,1425.67,2388.15,47.95,2388.18
8787,1600.49,1423.71,2388.18,47.74,2388.17
8788,1602.13,1424.4,2388.16,48.1,2388.13
8789,1596.16,1431.16,2388.17,48.12,2388.25
8790,1601.63,1423.22,2388.19,48.06,2388.2
8791,1604.21,1430.01,2388.19,47.97,2388.23
8792,1603.98,1431.6,2388.17,48.35,2388.21
8793,1597.36,1432.96,2388.24,48.18,2388.19
8794,1598.55,1437.88,2388.23,48.29,2388.23
8795,1597.38,1391.37,2388.04,47.2,2388.01
8796,1581.33,1409.91,2388.03,47.18,2388.03
8797,1578.91,1397.54,2387.98,47.33,2387.99
8798,1583.15,1396.42,2388.01,47.19,2388.04
8799,1586.45,1398.25,2388.0,47.15,2387.95
8800,1585.59,1400.48,2388.03,46.97,2387.98
8801,1584.73,1398.44,2388.06,47.22,2388.01
8802,1592.24,1402.27,2388.0,47.16,2388.05
8803,1575.2,1400.12,2387.96,47.07,2387.97
8804,1584.45,1400.74,2388.02,47.04,2388.02
8805,1580.72,1392.87,2388.02,47.21,2387.97
8806,1579.14,1396.65,2388.04,47.16,2387.99
8807,1578.4,1395.55,2388.02,47.2,2387.98
8808,1590.72,1398.12,2388.04,47.2,2388.02
8809,1595.76,1394.38,2388.02,47.35,2387.95
8810,1580.42,1393.89,2388.02,47.15,2387.98
8811,1582.04,1400.88,2388.01,47.16,2387.99
8812,1577.11,1406.51,2388.06,47.3,2388.03
8813,1586.32,1399.89,2387.96,47.14,2388.06
8814,1578.05,1396.41,2388.0,47.23,2387.99
8815,1593.58,1400.84,2388.05,47.22,2387.99
8816,1589.03,1396.03,2388.02,47.12,2388.02
8817,1577.46,1393.88,2387.97,47.13,2388.01
8818,1586.69,1406.26,2388.03,47.26,2388.01
8819,1583.38,1399.16,2388.02,47.36,2387.94
8820,1581.7,1397.53,2388.04,47.25,2388.04
8821,1582.76,1395.56,2388.06,47.21,2388.02
8822,1584.57,1400.69,2387.98,47.13,2388.06
8823,1577.07,1398.68,2388.02,47.13,2388.03
8824,1578.99,1397.7,2388.01,47.16,2388.0
8825,1586.94,1396.89,2388.02,47.05,2388.04
8826,1584.24,1403.01,2388.02,47.14,2388.02
8827,1586.57,1400.78,2387.99,47.26,2387.98
8828,1584.32,1390.82,2387.98,47.16,2388.03
8829,1585.18,1396.24,2387.98,47.21,2388.06
8830,1582.79,1398.65,2388.01,47.37,2387.99
8831,1589.08,1399.04,2387.97,47.13,2388.04
8832,1592.73,1398.42,2387.99,47.11,2388.01
8833,1587.55,1400.02,2388.0,47.16,2388.02
8834,1582.52,1402.52,2388.01,47.13,2387.97
8835,1586.78,1402.66,2388.04,47.19,2387.99
8836,1580.61,1402.43,2388.04,47.14,2388.01
8837,1587.01,1398.94,2388.03,47.17,2388.0
8838,1585.31,1400.49,2387.98,47.44,2388.04
8839,1582.99,1397.49,2388.0,47.16,2387.95
8840,1585.1,1403.21,2388.04,47.13,2388.05
8841,1587.82,1394.22,2388.04,47.2,2388.04
8842,1586.79,1396.17,2388.08,47.24,2388.02
8843,1584.21,1402.59,2388.06,47.24,2387.98
8844,1583.42,1399.0,2388.01,47.34,2388.0
8845,1585.09,1397.22,2388.0,47.2,2388.0
8846,1584.31,1402.92,2388.01,47.26,2388.0
8847,1586.15,1393.6,2388.04,47.31,2387.95
8848,1585.71,1403.39,2388.03,47.19,2388.03
8849,1587.89,1399.69,2388.01,47.28,2388.01
8850,1583.58,1392.32,2387.96,47.34,2388.01
8851,1577.48,1396.11,2387.98,47.19,2387.98
8852,1587.2,1394.52,2388.02,47.01,2387.97
8853,1593.24,1398.98,2388.05,47.15,2388.01
8854,1591.28,1394.38,2388.0,47.22,2388.05
8855,1575.38,1396.3,2388.07,47.33,2387.99
8856,1583.99,1396.19,2388.03,47.26,2388.02
8857,1588.73,1397.2,2387.98,47.17,2388.03
8858,1579.38,1393.84,2388.02,47.17,2387.99
8859,1580.93,1403.07,2388.05,47.06,2388.02
8860,1582.64,1397.46,2388.04,47.29,2388.01
8861,1586.12,1407.56,2388.05,47.33,2388.01
8862,1581.71,1395.15,2388.06,47.19,2387.95
8863,1581.09,1395.81,2388.04,47.33,2388.04
8864,1596.28,1400.05,2388.01,46.99,2387.96
8865,1579.76,1399.9,2388.04,47.3,2388.02
8866,1589.85,1398.18,2387.98,47.37,2387.98
8867,1587.78,1406.88,2387.98,47.12,2388.08
8868,1588.06,1408.11,2388.02,47.04,2387.99
8869,1586.19,1403.82,2388.02,47.07,2387.99
8870,1583.52,1399.72,2387.98,47.05,2388.01
8871,1583.0,1396.77,2388.0,47.31,2388.0
8872,1582.61,1396.5,2387.99,47.23,2388.04
8873,1586.46,1399.42,2388.02,47.28,2388.06
8874,1584.89,1396.54,2388.06,47.25,2387.98
8875,1583.75,1407.25,2388.07,47.16,2388.05
8876,1578.57,1401.64,2388.03,47.26,2388.02
8877,1585.51,1402.18,2388.05,47.33,2387.99
8878,1586.77,1397.6,2388.0,47.39,2388.03
8879,1583.17,1401.49,2387.97,47.15,2388.03
8880,1585.1,1401.22,2387.99,47.13,2388.01
8881,1577.48,1397.32,2388.01,47.14,2388.03
8882,1584.29,1402.9,2387.99,47.09,2387.99
8883,1585.92,1400.32,2388.02,47.25,2388.04
8884,1583.33,1397.15,2388.0,47.32,2388.0
8885,1582.65,1395.06,2387.99,47.28,2388.07
8886,1586.37,1391.34,2387.96,47.33,2388.02
8887,1583.12,1399.69,2388.01,47.21,2388.04
8888,1582.07,1399.85,2388.02,47.49,2388.04
8889,1589.76,1391.34,2388.0,47.12,2388.03
8890,1584.95,1395.81,2388.04,47.38,2387.96
8891,1589.59,1400.53,2388.01,47.13,2388.05
8892,1582.07,1401.72,2388.06,47.36,2387.98
8893,1583.66,1395.97,2388.08,47.29,2388.05
8894,1589.3,1400.26,2388.0,47.26,2388.05
8895,1584.69,1402.98,2387.98,47.31,2388.01
8896,1589.9,1401.17,2388.03,47.24,2388.02
8897,1589.09,1399.28,2388.01,47.31,2388.03
8898,1586.11,1398.41,2388.02,47.22,2388.02
8899,1581.5,1403.97,2388.08,47.15,2388.01
8900,1588.31,1404.25,2388.05,47.43,2388.01
8901,1585.39,1403.38,2388.06,47.25,2388.02
8902,1584.56,1396.58,2388.03,47.34,2388.1
8903,1584.41,1402.55,2388.06,47.47,2388.1
8904,1589.15,1406.25,2388.02,47.13,2388.04
8905,1578.0,1409.16,2388.03,47.08,2388.09
